Run,SRA,Model,Assay,LibrarySelection,Class,Part of microRNAOme 1,CellType,batch used in the normalization approaches,group used in the normalization approaches,Total_reads,Total Filtered reads,Trimmed Reads (unique),All_miRNA_Reads,Filtered_miRNA_Reads,Unique_miRNAs,Hairpin miRNAs Reads,mature tRNA Reads,primary tRNA Reads,snoRNA Reads,rRNA Reads,Other ncRNA reads,mRNA Reads,Remaining Reads,Experiment,BioProject,Sample,BioSample,CenterName,DOI,PMID
SRR493379,SRP012608,Illumina HiSeq 2000,RNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,21,11,10284516,9559474,209196,7674907,7661745,884,9943,204419,2060,432424,157159,490495,35938,552129,SRX145685,PRJNA163233,SRS311922,SAMN00990717,GEO,DOI: 10.1158/1940-6207.CAPR-12-0307,23430754
SRR493380,SRP012608,Illumina HiSeq 2000,RNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,21,11,10221228,9893505,183882,8699995,8689567,857,6827,153388,1346,162637,187634,199621,27139,454918,SRX145686,PRJNA163233,SRS311923,SAMN00990718,GEO,DOI: 10.1158/1940-6207.CAPR-12-0307,23430754
SRR5090283,SRP094787,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,1,11,347994991,250540173,13560396,75343821,75030744,856,128077,4215437,472012,19247990,93247592,19789895,5058448,33036901,SRX2406023,PRJNA356731,SRS1844746,SAMN06124905,"SAIC-FREDERICK, INC",-,-
SRR5658693,SRP108837,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,57,11,22570354,19633338,518036,10787376,10737428,695,6477,773034,12411,1895509,2179062,1496439,185252,2297778,SRX2895089,PRJNA389702,SRS2262613,SAMN07205155,GEO,-,-
SRR5658694,SRP108837,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,57,11,20911454,17568977,522054,9163815,9131911,722,8670,424243,16322,2195294,1892467,2085876,148256,1634034,SRX2895090,PRJNA389702,SRS2262614,SAMN07205154,GEO,-,-
SRR5658695,SRP108837,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,57,11,21642821,17919995,431091,9622447,9584446,707,9706,409511,7650,1783039,1513491,2505453,201439,1867259,SRX2895091,PRJNA389702,SRS2262615,SAMN07205153,GEO,-,-
SRR5658696,SRP108837,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,57,11,20921471,18572363,538822,10666568,10631040,760,8339,441271,11369,1980965,1666636,2087966,190081,1519168,SRX2895092,PRJNA389702,SRS2262616,SAMN07205157,GEO,-,-
SRR5658697,SRP108837,Illumina HiSeq 2500,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,57,11,21220416,19763466,631423,10643910,10611159,776,12110,480266,8648,2136533,1515412,3363338,192135,1411114,SRX2895093,PRJNA389702,SRS2262617,SAMN07205156,GEO,-,-
SRR5760160,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,8247836,8247836,132376,1869820,1859977,382,647,88152,35,123212,3464627,1405753,47434,1248156,SRX2959996,PRJNA392043,SRS2317008,SAMN07280825,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760161,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,8816816,8816816,150028,2430879,2423166,404,1100,147770,21,92743,3352353,1726690,77951,987309,SRX2959997,PRJNA392043,SRS2317010,SAMN07280842,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760165,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,9315063,9315063,135076,4117798,4095478,363,2445,137856,0,43048,633314,1379020,50553,2951029,SRX2960001,PRJNA392043,SRS2317013,SAMN07280838,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760166,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,10735470,10735470,168581,5102786,5092962,486,4988,368013,165,131438,1705705,1809945,93150,1519280,SRX2960002,PRJNA392043,SRS2317014,SAMN07280837,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760167,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,6746879,6746879,163275,1999598,1972555,405,1346,96047,57,86858,1841309,979730,60198,1681736,SRX2960003,PRJNA392043,SRS2317015,SAMN07280836,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760168,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,11717378,11717377,145246,5203201,5181789,498,2760,323183,8,39231,1686963,2208946,98986,2154099,SRX2960004,PRJNA392043,SRS2317016,SAMN07280835,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760169,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,8769970,8769970,107397,3585632,3578436,435,1192,136753,28,24060,1634262,2578259,38063,771721,SRX2960005,PRJNA392043,SRS2317017,SAMN07280834,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760170,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,8025385,8025385,143539,3251549,3232699,392,2202,147394,41,185390,1353580,886684,89213,2109332,SRX2960006,PRJNA392043,SRS2317018,SAMN07280833,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760172,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,10800351,10800351,134502,3936200,3920587,386,3271,366320,28,129295,1612127,2397859,135286,2219965,SRX2960008,PRJNA392043,SRS2317020,SAMN07280831,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760174,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,5888052,5888052,126409,1196625,1173734,197,462,60683,33,22572,486790,663120,18500,3439267,SRX2960010,PRJNA392043,SRS2317022,SAMN07280829,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR5760176,SRP110580,Illumina HiSeq 2000,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,107,11,4038134,4038134,83316,486599,470329,157,147,23091,1,15714,739799,400679,12023,2360081,SRX2960012,PRJNA392043,SRS2317024,SAMN07280827,GEO,DOI: 10.3389/fimmu.2017.00851,28791012
SRR8428642,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,6112120,4697949,149197,3414301,3410713,677,1910,61505,893,394635,104658,441977,30863,247207,SRX5236468,PRJNA514238,SRS4239543,SAMN10721586,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428643,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,5698625,4669418,149823,3448060,3444282,684,2261,67470,1008,255428,98856,563825,27552,204958,SRX5236469,PRJNA514238,SRS4239544,SAMN10721609,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428644,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,2653111,2228126,76878,1780699,1779137,538,763,27081,279,89295,38288,202541,6945,82235,SRX5236470,PRJNA514238,SRS4239545,SAMN10721608,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428645,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3171228,2977400,71092,2136087,2134290,573,1462,32819,624,162799,44104,516383,9969,73153,SRX5236471,PRJNA514238,SRS4239546,SAMN10721607,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428646,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,4576966,4251278,101426,3111058,3108478,642,1972,45047,529,207259,53104,658073,8792,165444,SRX5236472,PRJNA514238,SRS4239547,SAMN10721606,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428647,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3267971,2859890,107731,2065583,2063772,584,1237,70024,569,178373,44883,353890,12229,133102,SRX5236473,PRJNA514238,SRS4239548,SAMN10721605,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428648,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3848274,3386282,91484,2407613,2405613,635,1746,57325,433,210353,67547,488418,8631,144216,SRX5236474,PRJNA514238,SRS4239549,SAMN10721604,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428649,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3734771,2740309,90977,1949971,1948107,602,1134,27908,261,211117,63131,364977,9486,112324,SRX5236475,PRJNA514238,SRS4239550,SAMN10721603,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428650,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,2958594,2735917,76790,1636299,1634245,576,1498,54592,307,161017,62351,712610,8756,98487,SRX5236476,PRJNA514238,SRS4239551,SAMN10721602,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428651,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,4753746,3840396,124521,2756126,2752847,637,2010,53567,1385,212943,111846,536281,14119,152119,SRX5236477,PRJNA514238,SRS4239552,SAMN10721601,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428652,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,4780592,4513259,92688,2543983,2541690,641,2040,45095,373,198480,66441,1499977,12268,144602,SRX5236478,PRJNA514238,SRS4239553,SAMN10721600,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428653,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,1884127,1352139,91576,740834,739787,420,560,15487,136,84232,249234,158201,11857,91598,SRX5236479,PRJNA514238,SRS4239554,SAMN10721599,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428654,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3693164,3344744,96564,2142544,2140564,562,2361,46805,346,257630,96077,645873,10769,142339,SRX5236480,PRJNA514238,SRS4239555,SAMN10721598,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428655,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3232118,2902525,75190,2296211,2294488,594,1565,29485,270,189954,40467,241039,7968,95566,SRX5236481,PRJNA514238,SRS4239556,SAMN10721597,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428656,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3153134,2769272,89881,2032541,2031179,529,1320,46133,282,301023,66173,159633,11205,150962,SRX5236482,PRJNA514238,SRS4239557,SAMN10721596,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428657,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3826498,3135242,92737,2375233,2372302,601,1751,37382,339,185178,56191,328892,11727,138549,SRX5236483,PRJNA514238,SRS4239558,SAMN10721595,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428658,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,4366918,3974944,102012,2523822,2520925,610,2595,59666,238,218594,99253,892680,13479,164617,SRX5236484,PRJNA514238,SRS4239559,SAMN10721594,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428659,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,4258288,3533431,113560,2460564,2458826,602,4725,62722,267,234123,148788,436844,15354,170044,SRX5236485,PRJNA514238,SRS4239560,SAMN10721593,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428660,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3541997,3251397,115693,2221272,2219537,580,1762,40883,246,209010,88709,504298,15857,169360,SRX5236486,PRJNA514238,SRS4239561,SAMN10721592,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428661,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,5143727,4519653,141368,2760111,2757520,643,2737,80843,1136,352585,145393,946770,22691,207387,SRX5236487,PRJNA514238,SRS4239562,SAMN10721591,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428662,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3802719,3394976,100580,2299180,2297213,586,2381,54927,365,230097,86785,543333,12129,165779,SRX5236488,PRJNA514238,SRS4239563,SAMN10721590,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428663,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3466083,3123481,95197,2010336,2008534,579,1930,56874,550,327465,102036,456146,14236,153908,SRX5236489,PRJNA514238,SRS4239564,SAMN10721589,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428664,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3595215,3129323,110644,2114741,2113008,577,1948,63021,221,184763,92934,475037,12470,184188,SRX5236490,PRJNA514238,SRS4239565,SAMN10721588,GEO,DOI: 10.3390/cells8020133,30743997
SRR8428665,SRP178219,Illumina MiSeq,miRNA-Seq,size fractionation,Immune,No,Mononuclear_immune_cell,142,11,3730673,3031485,114915,2003470,2001393,569,1619,53673,321,254866,142645,390123,13734,171034,SRX5236491,PRJNA514238,SRS4239566,SAMN10721587,GEO,DOI: 10.3390/cells8020133,30743997
DRR041522,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Natural_killer_cell,159,13,3544365,3183184,226642,1212863,1209062,464,1022,314828,1737,494146,735853,188471,53579,180685,DRX037156,PRJDB2675,DRS008262,SAMD00005732,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041535,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Natural_killer_cell,159,13,3405288,3209487,238353,1109343,1105198,453,2231,533898,2532,373183,773506,178330,52363,184101,DRX037169,PRJDB2675,DRS008264,SAMD00005757,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041588,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Natural_killer_cell,159,13,2900003,2692345,190143,939603,936228,421,1627,401434,2343,336922,678396,143340,32575,156105,DRX037222,PRJDB2675,DRS008263,SAMD00005177,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041560,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Neutrophil,159,39,6936011,6657781,252814,4341618,4334133,678,3944,931326,520,297970,215206,579924,41579,245694,DRX037194,PRJDB2675,DRS008270,SAMD00004957,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041574,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Neutrophil,159,39,8754095,8424663,384093,3659791,3652451,634,4532,1357080,981,554417,1516191,878119,64837,388715,DRX037208,PRJDB2675,DRS008272,SAMD00004721,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041629,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Immune,No,Neutrophil,159,39,5519540,5310721,250254,2534288,2530329,612,3232,669150,585,314417,924682,606101,36130,222136,DRX037263,PRJDB2675,DRS008271,SAMD00006013,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR5297837,SRP100880,Illumina HiSeq 2000,ncRNA-Seq,size fractionation,Immune,No,Plasma_cell,55,4,5535374,5395697,91947,390917,388518,349,224,3449799,76,93696,499854,55377,5992,899762,SRX2600026,PRJNA377345,SRS2018966,SAMN06471542,GEO,-,-
DRR041355,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,1478056,1156543,86199,356732,355142,371,1219,7116,1105,228918,366522,60120,8134,126677,DRX036989,PRJDB2675,DRS007934,SAMD00005354,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041447,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,1807275,1620287,69718,1172002,1169635,439,809,75857,2635,58086,201236,29295,8614,71753,DRX037081,PRJDB2675,DRS008301,SAMD00004851,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041467,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2822419,2386151,102587,1185361,1181094,542,3483,150510,12882,64528,740208,65105,16221,147853,DRX037101,PRJDB2675,DRS008305,SAMD00005889,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041473,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2659537,2330194,90157,1665472,1662934,476,1419,133278,5845,91272,276919,47199,9267,99523,DRX037107,PRJDB2675,DRS008300,SAMD00005471,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041487,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,1577400,1471200,87722,903824,898341,526,3646,130854,6188,47829,200200,40201,14345,124113,DRX037121,PRJDB2675,DRS008308,SAMD00005228,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041493,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2567091,2448607,95480,1781659,1779503,502,1349,108367,4248,83204,296559,45310,12651,115260,DRX037127,PRJDB2675,DRS008302,SAMD00005229,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041511,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,1702268,1445513,115626,786551,779979,525,3402,179653,7487,39782,225444,42230,19937,141027,DRX037145,PRJDB2675,DRS008306,SAMD00004847,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041517,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2196446,1967621,67891,1546300,1544320,461,830,49840,4457,76926,184866,35441,6295,62666,DRX037151,PRJDB2675,DRS008303,SAMD00005026,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041527,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,1643496,1397313,143418,677335,673280,485,2065,206880,3989,38417,202163,35868,110699,119897,DRX037161,PRJDB2675,DRS008309,SAMD00005360,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041536,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2681089,2511383,79976,1552025,1550414,475,1152,605737,6896,42763,165071,35711,5696,96332,DRX037170,PRJDB2675,DRS008304,SAMD00005735,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041554,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2096707,1898122,71288,1065863,1062745,470,3382,578714,5408,18290,119822,22660,7284,76699,DRX037188,PRJDB2675,DRS008307,SAMD00005562,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
DRR041575,DRP001151,Illumina HiSeq 2000,miRNA-Seq,unspecified,Fat,No,Preadipocyte,159,47,2719091,2492791,105143,1149803,1144971,517,4553,912475,10669,33126,168309,37424,13941,162491,DRX037209,PRJDB2675,DRS008310,SAMD00004752,RIKEN_OSC,DOI: 10.1038/nbt.3947,28829439
SRR1044598,SRP033566,Illumina Genome Analyzer IIx,RNA-Seq,size fractionation,RBC,No,Red_blood_cell,1,49,1290214,1262255,16514,1235543,1125449,146,7128,656,19,70,1284,7384,35,10136,SRX388389,PRJNA230811,SRS512276,SAMN02437714,GEO,DOI: 10.1073/pnas.1401724111,25012294
SRR5755825,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3204336,1563144,22192,973090,972505,255,529,3312,1,257,3720,30023,419,551793,SRX2956005,PRJNA391912,SRS2313208,SAMN07277879,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755860,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,10300082,10159150,644230,161921,105151,147,105,1008,1,1026,4667,35307,1191,9953924,SRX2956040,PRJNA391912,SRS2313243,SAMN07277695,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755895,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3554511,2644478,23836,79800,78435,127,85,1174,2,132,806,5583,51,2556845,SRX2956075,PRJNA391912,SRS2313278,SAMN07277712,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755902,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3646607,2899171,23504,173707,172730,173,251,1556,0,135,2443,10025,83,2710971,SRX2956082,PRJNA391912,SRS2313285,SAMN07277864,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755909,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3351764,2755627,21637,214714,213770,174,103,876,0,173,1848,10068,76,2527769,SRX2956089,PRJNA391912,SRS2313292,SAMN07277856,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755916,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1933432,1543721,16680,189166,187678,172,280,654,0,571,2050,14087,234,1336679,SRX2956096,PRJNA391912,SRS2313299,SAMN07277390,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755923,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1731866,1713796,11344,103714,102561,132,89,282,1,602,1215,6611,205,1601077,SRX2956103,PRJNA391912,SRS2313306,SAMN07277516,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755930,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3470944,3421165,25474,328796,325951,193,250,1049,0,1174,5926,27379,395,3056196,SRX2956110,PRJNA391912,SRS2313313,SAMN07277509,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755937,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2600893,2408905,16326,130428,129257,142,116,946,1,970,1810,8231,322,2266081,SRX2956117,PRJNA391912,SRS2313320,SAMN07277502,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755944,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1490589,1201116,11198,131781,131518,147,123,511,0,148,1923,7723,65,1058842,SRX2956124,PRJNA391912,SRS2313327,SAMN07277525,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755951,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1721543,1468154,12731,129694,129379,140,65,408,0,132,3093,10536,53,1324173,SRX2956131,PRJNA391912,SRS2313334,SAMN07277518,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755958,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,3128728,2338014,16934,130356,129595,138,67,1030,0,209,4933,13393,94,2187932,SRX2956138,PRJNA391912,SRS2313341,SAMN07277627,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755965,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,2040382,1554456,13704,71684,71377,121,81,841,0,149,2779,8472,60,1470390,SRX2956145,PRJNA391912,SRS2313348,SAMN07277620,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755972,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,1768512,1691233,10541,117567,117272,147,134,302,0,365,1027,6849,128,1564861,SRX2956152,PRJNA391912,SRS2313355,SAMN07277643,GEO,DOI: 10.1093/nar/gkx706,28934507
SRR5755979,SRP110505,Illumina HiSeq 2000,miRNA-Seq,size fractionation,RBC,No,Red_blood_cell,158,49,4944185,3760068,27796,535710,534724,239,234,2521,1,886,10588,33932,394,3175802,SRX2956159,PRJNA391912,SRS2313362,SAMN07277636,GEO,DOI: 10.1093/nar/gkx706,28934507
